Chiralindicen,Chiralindicem,Initialatomiccoordinateu,Initialatomiccoordinatev,Initialatomiccoordinatew,Calculatedatomiccoordinatesu,Calculatedatomiccoordinatesv,Calculatedatomiccoordinatesw
9,2,0.52928,0.86553,0.19997,0.52702,0.86853,0.20018
9,2,0.50453,0.85405,0.23234,0.50265,0.85716,0.23244
9,2,0.75612,0.90113,0.20968,0.75614,0.90229,0.20973
9,2,0.73642,0.90430,0.24204,0.73775,0.90635,0.24210
9,2,0.81711,0.87843,0.26308,0.82025,0.87994,0.26300
9,2,0.80105,0.88673,0.29544,0.80563,0.88986,0.29535
9,2,0.90537,0.72557,0.27279,0.91312,0.72744,0.27266
9,2,0.90300,0.74575,0.30515,0.91058,0.74864,0.30498
9,2,0.70811,0.30193,0.02360,0.71318,0.30081,0.02358
9,2,0.44607,0.12435,0.00094,0.44789,0.12231,0.00108
9,2,0.47072,0.13447,0.03331,0.47293,0.13170,0.03336
9,2,0.36198,0.10012,0.05434,0.36242,0.09736,0.05435
9,2,0.38553,0.10522,0.08671,0.38523,0.10191,0.08666
9,2,0.16800,0.13128,0.06405,0.16522,0.12898,0.06398
9,2,0.18289,0.12157,0.09641,0.18003,0.11960,0.09636
9,2,0.12594,0.17577,0.11745,0.12008,0.17255,0.11739
9,2,0.13629,0.16145,0.14981,0.12968,0.15688,0.14968
9,2,0.10265,0.37445,0.12716,0.09449,0.37189,0.12721
9,2,0.09824,0.35114,0.15952,0.09019,0.34758,0.15957
9,2,0.12956,0.45917,0.18056,0.12346,0.45734,0.18064
9,2,0.12009,0.43460,0.21292,0.11588,0.43278,0.21306
9,2,0.29189,0.69807,0.19026,0.28712,0.69931,0.19037
9,2,0.27101,0.67608,0.22263,0.26619,0.67762,0.22272
9,2,0.37053,0.76873,0.24366,0.36695,0.77228,0.24376
9,2,0.34730,0.74965,0.27603,0.34484,0.75408,0.27611
9,2,0.61447,0.89478,0.25337,0.61500,0.89858,0.25338
9,2,0.59049,0.88821,0.28573,0.59218,0.89299,0.28575
9,2,0.69446,0.90611,0.30677,0.69837,0.91085,0.30666
9,2,0.67235,0.90475,0.33913,0.67599,0.91041,0.33896
9,2,0.86371,0.83855,0.31648,0.86915,0.84109,0.31640
9,2,0.85200,0.85160,0.34884,0.85664,0.85569,0.34873
9,2,0.89379,0.78329,0.36988,0.90026,0.78854,0.37000
9,2,0.88697,0.80051,0.40224,0.89296,0.80689,0.40239
9,2,0.87044,0.54083,0.01389,0.87636,0.54316,0.01389
9,2,0.81138,0.42975,0.03493,0.81630,0.43035,0.03492
9,2,0.82670,0.45427,0.06729,0.83201,0.45482,0.06727
9,2,0.60575,0.21320,0.04463,0.60943,0.21089,0.04465
9,2,0.62947,0.23128,0.07700,0.63305,0.22841,0.07694
9,2,0.52024,0.15876,0.09803,0.52129,0.15551,0.09793
9,2,0.54494,0.17283,0.13039,0.54506,0.16934,0.13031
9,2,0.28416,0.09404,0.10774,0.28176,0.09081,0.10761
9,2,0.30554,0.09389,0.14010,0.30223,0.08957,0.13996
9,2,0.21614,0.10641,0.16114,0.21085,0.10111,0.16099
9,2,0.23439,0.10101,0.19350,0.22992,0.09439,0.19329
9,2,0.10086,0.23499,0.17085,0.09347,0.23037,0.17092
9,2,0.10621,0.21671,0.20321,0.10044,0.21151,0.20329
9,2,0.09391,0.30624,0.22425,0.08917,0.30283,0.22439
9,2,0.09402,0.28484,0.25661,0.09084,0.28220,0.25675
9,2,0.17330,0.54573,0.23395,0.16884,0.54547,0.23409
9,2,0.15919,0.52104,0.26632,0.15541,0.52155,0.26639
9,2,0.23187,0.63022,0.28735,0.22868,0.63306,0.28742
9,2,0.21377,0.60652,0.31971,0.21128,0.60937,0.31978
9,2,0.45506,0.82717,0.29706,0.45527,0.83192,0.29707
9,2,0.43053,0.81189,0.32942,0.43092,0.81641,0.32944
9,2,0.54163,0.87076,0.35046,0.54396,0.87664,0.35040
9,2,0.51691,0.85996,0.38282,0.51876,0.86691,0.38274
9,2,0.76561,0.89899,0.36017,0.76952,0.90411,0.36009
9,2,0.74638,0.90290,0.39253,0.75019,0.91019,0.39249
9,2,0.82471,0.87375,0.41357,0.82920,0.88062,0.41365
9,2,0.80922,0.88276,0.44593,0.81218,0.88907,0.44605
9,2,0.90598,0.71516,0.42327,0.91090,0.71917,0.42340
9,2,0.90437,0.73577,0.45564,0.90789,0.73920,0.45570
9,2,0.90468,0.67163,0.02522,0.91070,0.67533,0.02529
9,2,0.90609,0.69376,0.05758,0.91116,0.69769,0.05771
9,2,0.88798,0.58972,0.07861,0.89308,0.59167,0.07866
9,2,0.89459,0.61371,0.11098,0.89842,0.61479,0.11097
9,2,0.74903,0.34656,0.08832,0.75408,0.34465,0.08827
9,2,0.76813,0.36978,0.12069,0.77225,0.36705,0.12063
9,2,0.67537,0.27035,0.14172,0.67724,0.26643,0.14164
9,2,0.69738,0.29120,0.17408,0.69857,0.28723,0.17405
9,2,0.43382,0.11981,0.15143,0.43219,0.11626,0.15131
9,2,0.45838,0.12924,0.18379,0.45642,0.12339,0.18364
9,2,0.35040,0.09812,0.20483,0.34669,0.09020,0.20469
9,2,0.37370,0.10248,0.23719,0.37087,0.09384,0.23709
9,2,0.16101,0.13665,0.21454,0.15665,0.13085,0.21453
9,2,0.17529,0.12625,0.24690,0.17241,0.12070,0.24695
9,2,0.12128,0.18339,0.26793,0.11966,0.18053,0.26804
9,2,0.13094,0.16846,0.30030,0.12873,0.16523,0.30034
9,2,0.10541,0.38629,0.27764,0.10207,0.38556,0.27771
9,2,0.10026,0.36273,0.31001,0.09752,0.36258,0.30997
9,2,0.13482,0.47151,0.33104,0.13201,0.47291,0.33103
9,2,0.12465,0.44686,0.36340,0.12251,0.44814,0.36340
9,2,0.30262,0.70880,0.34075,0.30138,0.71338,0.34080
9,2,0.28134,0.68716,0.37311,0.28024,0.69196,0.37314
9,2,0.38234,0.77789,0.39415,0.38222,0.78493,0.39416
9,2,0.35885,0.75931,0.42651,0.35655,0.76433,0.42645
9,2,0.62630,0.89752,0.40386,0.62917,0.90609,0.40389
9,2,0.60253,0.89168,0.43622,0.60361,0.89931,0.43629
9,2,0.70524,0.90622,0.45726,0.70704,0.91324,0.45742
9,2,0.68349,0.90562,0.48962,0.68350,0.91043,0.48976
9,2,0.86906,0.83154,0.46696,0.87142,0.83536,0.46707
9,2,0.85802,0.84524,0.49933,0.85935,0.84808,0.49935
9,2,0.89665,0.77428,0.52036,0.89918,0.77617,0.52032
9,2,0.89056,0.79204,0.55272,0.89478,0.79445,0.55269
9,2,0.85366,0.50373,0.13201,0.85707,0.50274,0.13195
9,2,0.86518,0.52849,0.16437,0.86833,0.52728,0.16428
9,2,0.80327,0.41758,0.18541,0.80570,0.41469,0.18536
9,2,0.81919,0.44198,0.21777,0.82273,0.43866,0.21773
9,2,0.59374,0.20456,0.19512,0.59306,0.19940,0.19508
9,2,0.61767,0.22211,0.22748,0.61813,0.21582,0.22740
9,2,0.50786,0.15219,0.24852,0.50687,0.14561,0.24846
9,2,0.53261,0.16564,0.28088,0.53361,0.16217,0.28083
9,2,0.27377,0.09469,0.25823,0.27053,0.08661,0.25829
9,2,0.29476,0.09378,0.29059,0.29310,0.08772,0.29071
9,2,0.20741,0.10966,0.31162,0.20523,0.10515,0.31172
9,2,0.22514,0.10353,0.34399,0.22381,0.10117,0.34400
9,2,0.09874,0.24450,0.32133,0.09608,0.24286,0.32127
9,2,0.10335,0.22572,0.35370,0.09971,0.22419,0.35363
9,2,0.09443,0.31722,0.37473,0.08934,0.31653,0.37467
9,2,0.09378,0.29544,0.40709,0.08656,0.29325,0.40702
9,2,0.18081,0.55802,0.38444,0.17982,0.56086,0.38446
9,2,0.16609,0.53340,0.41680,0.16280,0.53453,0.41672
9,2,0.24130,0.64190,0.43784,0.23671,0.64454,0.43777
9,2,0.22269,0.61843,0.47020,0.21614,0.61893,0.47010
9,2,0.46739,0.83436,0.44755,0.46633,0.83835,0.44758
9,2,0.44277,0.81968,0.47991,0.43983,0.82112,0.47996
9,2,0.55393,0.87565,0.50094,0.55211,0.87769,0.50108
9,2,0.52928,0.86553,0.53331,0.52707,0.86830,0.53336
9,2,0.77486,0.89648,0.51065,0.77587,0.90001,0.51074
9,2,0.75612,0.90113,0.54302,0.75723,0.90387,0.54305
9,2,0.83200,0.86873,0.56405,0.83478,0.87102,0.56398
9,2,0.81711,0.87843,0.59641,0.81997,0.88040,0.59636
9,2,0.90622,0.70456,0.57376,0.91189,0.70624,0.57374
9,2,0.90537,0.72557,0.60612,0.91316,0.72861,0.60606
9,2,0.90341,0.66032,0.17570,0.90643,0.66014,0.17559
9,2,0.90557,0.68278,0.20806,0.91038,0.68264,0.20799
9,2,0.88412,0.57760,0.22910,0.89077,0.57632,0.22903
9,2,0.89147,0.60176,0.26146,0.89959,0.60224,0.26130
9,2,0.73912,0.33516,0.23881,0.74207,0.33046,0.23877
9,2,0.75870,0.35811,0.27117,0.76382,0.35534,0.27109
9,2,0.66411,0.26024,0.29221,0.66709,0.25724,0.29213
9,2,0.68646,0.28067,0.32457,0.69000,0.27892,0.32455
9,2,0.42163,0.11562,0.30192,0.42203,0.11273,0.30205
9,2,0.44607,0.12435,0.33428,0.44735,0.12299,0.33436
9,2,0.33895,0.09650,0.35531,0.33947,0.09569,0.35540
9,2,0.36198,0.10012,0.38768,0.36184,0.09876,0.38769
9,2,0.15435,0.14235,0.36502,0.15185,0.14085,0.36497
9,2,0.16800,0.13128,0.39738,0.16455,0.12885,0.39732
9,2,0.11698,0.19129,0.41842,0.11057,0.18792,0.41832
9,2,0.12594,0.17577,0.45078,0.11870,0.17089,0.45065
9,2,0.10853,0.39824,0.42813,0.10100,0.39708,0.42807
9,2,0.10265,0.37445,0.46049,0.09428,0.37167,0.46036
9,2,0.14041,0.48388,0.48153,0.13388,0.48233,0.48146
9,2,0.12956,0.45917,0.51389,0.12364,0.45684,0.51389
9,2,0.31354,0.71933,0.49124,0.30871,0.72060,0.49120
9,2,0.29189,0.69807,0.52360,0.28682,0.69920,0.52358
9,2,0.39425,0.78680,0.54463,0.39057,0.78911,0.54465
9,2,0.37053,0.76873,0.57700,0.36695,0.77159,0.57694
9,2,0.63802,0.89989,0.55434,0.63758,0.90264,0.55435
9,2,0.61447,0.89478,0.58671,0.61477,0.89809,0.58666
9,2,0.71584,0.90596,0.60774,0.71824,0.90919,0.60761
9,2,0.69446,0.90611,0.64010,0.69777,0.91043,0.63996
9,2,0.87406,0.82423,0.61745,0.87992,0.82745,0.61739
9,2,0.86371,0.83855,0.64981,0.87032,0.84312,0.64968
9,2,0.89914,0.76501,0.67085,0.90653,0.76963,0.67092
9,2,0.89379,0.78329,0.70321,0.89956,0.78849,0.70329
9,2,0.84740,0.49134,0.28250,0.85408,0.49076,0.28248
9,2,0.85959,0.51612,0.31486,0.86468,0.51734,0.31484
9,2,0.79489,0.40548,0.33590,0.79840,0.40557,0.33590
9,2,0.81138,0.42975,0.36826,0.81514,0.42994,0.36830
9,2,0.58165,0.19620,0.34560,0.58416,0.19401,0.34569
9,2,0.60575,0.21320,0.37797,0.60824,0.21112,0.37798
9,2,0.49547,0.14596,0.39900,0.49616,0.14412,0.39903
9,2,0.52024,0.15876,0.43137,0.52064,0.15535,0.43135
9,2,0.26358,0.09570,0.40871,0.26063,0.09226,0.40863
9,2,0.28416,0.09404,0.44107,0.28023,0.08909,0.44102
9,2,0.19896,0.11327,0.46211,0.19209,0.10689,0.46199
9,2,0.21614,0.10641,0.49447,0.21059,0.10003,0.49427
9,2,0.09700,0.25425,0.47182,0.08926,0.25029,0.47175
9,2,0.10086,0.23499,0.50418,0.09506,0.23088,0.50413
9,2,0.09532,0.32837,0.52522,0.08930,0.32468,0.52529
9,2,0.09391,0.30624,0.55758,0.08884,0.30231,0.55771
9,2,0.18863,0.57025,0.53493,0.18370,0.56965,0.53492
9,2,0.17330,0.54573,0.56729,0.16799,0.54518,0.56727
9,2,0.25098,0.65344,0.58832,0.24592,0.65535,0.58827
9,2,0.23187,0.63022,0.62069,0.22775,0.63295,0.62063
9,2,0.47976,0.84124,0.59803,0.47871,0.84449,0.59793
9,2,0.45506,0.82717,0.63039,0.45494,0.83066,0.63031
9,2,0.56618,0.88020,0.65143,0.56781,0.88374,0.65131
9,2,0.54163,0.87076,0.68379,0.54358,0.87661,0.68364
9,2,0.78386,0.89359,0.66114,0.78915,0.89889,0.66099
9,2,0.76561,0.89899,0.69350,0.77008,0.90561,0.69329
9,2,0.83899,0.86335,0.71454,0.84335,0.86915,0.71453
9,2,0.82471,0.87375,0.74690,0.82759,0.87930,0.74695
9,2,0.90598,0.71516,0.75661,0.90916,0.71781,0.75675
9,2,0.90176,0.64887,0.32619,0.90890,0.65168,0.32627
9,2,0.90468,0.67163,0.35855,0.91100,0.67525,0.35868
9,2,0.87991,0.56540,0.37959,0.88407,0.56689,0.37971
9,2,0.88798,0.58972,0.41195,0.89207,0.59155,0.41207
9,2,0.72900,0.32392,0.38929,0.73283,0.32223,0.38935
9,2,0.74903,0.34656,0.42166,0.75302,0.34436,0.42167
9,2,0.65270,0.25035,0.44269,0.65516,0.24648,0.44267
9,2,0.67537,0.27035,0.47505,0.67729,0.26679,0.47506
9,2,0.40951,0.11179,0.45240,0.40773,0.10777,0.45229
9,2,0.43382,0.11981,0.48476,0.43235,0.11597,0.48465
9,2,0.32765,0.09525,0.50580,0.32382,0.08914,0.50562
9,2,0.35040,0.09812,0.53816,0.34716,0.09105,0.53796
9,2,0.14800,0.14840,0.51551,0.14337,0.14375,0.51552
9,2,0.16101,0.13665,0.54787,0.15796,0.13144,1.00000
9,2,0.11303,0.19949,0.56891,0.10971,0.19513,0.56904
9,2,0.12128,0.18339,0.60127,0.11995,0.18014,0.60141
9,2,0.11203,0.41028,0.57861,0.10692,0.40833,0.57866
9,2,0.10541,0.38629,0.61098,0.10158,0.38521,0.61097
9,2,0.14635,0.49627,0.63201,0.14293,0.49726,0.63195
9,2,0.13482,0.47151,0.66437,0.13167,0.47272,0.66428
9,2,0.32464,0.72965,0.64172,0.32276,0.73357,0.64164
9,2,0.30262,0.70880,0.67408,0.30143,0.71278,0.67405
9,2,0.40626,0.79544,0.69512,0.40694,0.80060,0.69508
9,2,0.38234,0.77789,0.72748,0.38187,0.78418,0.72740
9,2,0.64961,0.90188,0.70483,0.65331,0.90980,0.70469
9,2,0.62630,0.89752,0.73719,0.62913,0.90616,0.73709
9,2,0.72623,0.90531,0.75823,0.72947,0.91339,0.75829
9,2,0.70524,0.90622,0.79059,0.70690,0.91228,0.79071
9,2,0.87872,0.81662,0.76793,0.88034,0.81947,0.76804
9,2,0.86906,0.83154,0.80030,0.87127,0.83477,0.80034
9,2,0.90126,0.75550,0.82133,0.90392,0.75714,0.82127
9,2,0.89665,0.77428,0.85370,0.90029,0.77581,0.85363
9,2,0.84081,0.47896,0.43298,0.84432,0.47879,0.43302
9,2,0.85366,0.50373,0.46535,0.85595,0.50354,0.46532
9,2,0.78623,0.39348,0.48638,0.78864,0.39148,0.48638
9,2,0.80327,0.41758,0.51874,0.80540,0.41554,0.51875
9,2,0.56947,0.18812,0.49609,0.56924,0.18480,0.49607
9,2,0.59374,0.20456,0.52845,0.59329,0.20137,0.52843
9,2,0.48309,0.14005,0.54949,0.48142,0.13507,0.54943
9,2,0.50786,0.15219,0.58185,0.50815,0.14564,0.58178
9,2,0.25362,0.09710,0.55920,0.25029,0.08968,0.55925
9,2,0.27377,0.09469,0.59156,0.27187,0.08711,0.59169
9,2,0.19078,0.11724,0.61259,0.18947,0.11256,0.61276
9,2,0.20741,0.10966,0.64496,0.20748,0.10640,0.64510
9,2,0.09563,0.26423,0.62230,0.09374,0.26239,0.62234
9,2,0.09874,0.24450,0.65467,0.09743,0.24364,0.65464
9,2,0.09659,0.33968,0.67570,0.09357,0.33986,0.67559
9,2,0.09443,0.31722,0.70806,0.08962,0.31736,0.70799
9,2,0.19673,0.58242,0.68541,0.19430,0.58531,0.68536
9,2,0.18081,0.55802,0.71777,0.17727,0.56135,0.71773
9,2,0.26088,0.66484,0.73881,0.25793,0.66954,0.73877
9,2,0.24130,0.64190,0.77117,0.23618,0.64466,0.77109
9,2,0.49214,0.84781,0.74852,0.49313,0.85439,0.74846
9,2,0.46739,0.83436,0.78088,0.46639,0.83783,0.78083
9,2,0.57838,0.88438,0.80192,0.57797,0.88728,0.80205
9,2,0.55393,0.87565,0.83428,0.55265,0.87701,0.83436
9,2,0.79259,0.89034,0.81162,0.79477,0.89485,0.81172
9,2,0.77486,0.89648,0.84399,0.77619,0.89883,0.84400
9,2,0.84566,0.85765,0.86502,0.84816,0.85915,0.86497
9,2,0.83200,0.86873,0.89738,0.83545,0.87115,0.89732
9,2,0.90622,0.70456,0.90709,0.91344,0.70676,0.90702
9,2,0.89974,0.63727,0.47667,0.90172,0.63805,0.47665
9,2,0.90341,0.66032,0.50904,0.90511,0.66062,0.50898
9,2,0.87535,0.55314,0.53007,0.87689,0.55236,0.53006
9,2,0.88412,0.57760,0.56243,0.88640,0.57720,0.56242
9,2,0.71866,0.31284,0.53978,0.72024,0.30941,0.53983
9,2,0.73912,0.33516,0.57214,0.74198,0.33191,0.57214
9,2,0.64115,0.24069,0.59318,0.64358,0.23538,0.59315
9,2,0.66411,0.26024,0.62554,0.66853,0.25707,0.62554
9,2,0.39747,0.10832,0.60289,0.39705,0.10054,0.60304
9,2,0.42163,0.11562,0.63525,0.42317,0.10937,0.63544
9,2,0.31651,0.09439,0.65628,0.31742,0.09000,0.65652
9,2,0.33895,0.09650,0.68865,0.34037,0.09424,0.68882
9,2,0.14198,0.15476,0.66599,0.14253,0.15438,0.66603
9,2,0.15435,0.14235,0.69836,0.15436,0.14253,0.69836
9,2,0.10944,0.20797,0.71939,0.10623,0.20750,0.71930
9,2,0.11698,0.19129,0.75175,0.11246,0.18985,0.75166
9,2,0.11588,0.42241,0.72910,0.10923,0.42368,0.72903
9,2,0.10853,0.39824,0.76146,0.10041,0.39776,0.76130
9,2,0.15261,0.50866,0.78250,0.14592,0.50924,0.78248
9,2,0.14041,0.48388,0.81486,0.13532,0.48266,0.81484
9,2,0.33589,0.73976,0.79221,0.33291,0.74276,0.79213
9,2,0.31354,0.71933,0.82457,0.31000,0.72108,0.82455
9,2,0.41836,0.80380,0.84560,0.41584,0.80599,0.84569
9,2,0.39425,0.78680,0.87797,0.39176,0.78888,0.87798
9,2,0.66105,0.90350,0.85531,0.66053,0.90431,0.85540
9,2,0.63802,0.89989,0.88768,0.63816,0.90124,0.88769
9,2,0.73642,0.90430,0.90871,0.73937,0.90774,0.90863
9,2,0.71584,0.90596,0.94107,0.71978,0.91091,0.94102
9,2,0.88303,0.80871,0.91842,0.88943,0.81208,0.91832
9,2,0.87406,0.82423,0.95078,0.88130,0.82911,0.95065
9,2,0.90300,0.74575,0.97182,0.91074,0.74971,0.97175
9,2,0.83391,0.46660,0.58347,0.83677,0.46536,0.58354
9,2,0.84740,0.49134,0.61583,0.85369,0.49205,0.61581
9,2,0.77731,0.38157,0.63687,0.78339,0.38062,0.63684
9,2,0.79489,0.40548,0.66923,0.80040,0.40581,0.66927
9,2,0.55723,0.18032,0.64658,0.56072,0.17658,0.64669
9,2,0.58165,0.19620,0.67894,0.58529,0.19366,0.67906
9,2,0.47072,0.13447,0.69997,0.47298,0.13148,0.70018
9,2,0.49547,0.14596,0.73234,0.49735,0.14285,0.73244
9,2,0.24388,0.09887,0.70968,0.24386,0.09771,0.70973
9,2,0.26358,0.09570,0.74204,0.26225,0.09365,0.74210
9,2,0.18289,0.12157,0.76308,0.17975,0.12006,0.76300
9,2,0.19896,0.11327,0.79544,0.19437,0.11014,0.79535
9,2,0.09463,0.27443,0.77279,0.08688,0.27256,0.77266
9,2,0.09700,0.25425,0.80515,0.08943,0.25136,0.80498
9,2,0.09824,0.35114,0.82619,0.09110,0.34832,0.82627
9,2,0.09532,0.32837,0.85855,0.08900,0.32475,0.85868
9,2,0.20511,0.59452,0.83590,0.20160,0.59443,0.83590
9,2,0.18863,0.57025,0.86826,0.18486,0.57006,0.86830
9,2,0.27101,0.67608,0.88929,0.26717,0.67778,0.88935
9,2,0.25098,0.65344,0.92166,0.24698,0.65564,0.92167
9,2,0.50453,0.85405,0.89900,0.50384,0.85588,0.89903
9,2,0.47976,0.84124,0.93137,0.47936,0.84465,0.93135
9,2,0.59049,0.88821,0.95240,0.59227,0.89223,0.95229
9,2,0.56618,0.88020,0.98476,0.56765,0.88403,0.98465
9,2,0.80105,0.88673,0.96211,0.80791,0.89311,0.96199
9,2,0.78386,0.89359,0.99447,0.78942,0.89997,0.99427
9,2,0.89735,0.62555,0.62716,0.90551,0.62811,0.62721
9,2,0.90176,0.64887,0.65952,0.90981,0.65242,0.65957
9,2,0.87044,0.54083,0.68056,0.87654,0.54266,0.68064
9,2,0.87991,0.56540,0.71292,0.88412,0.56722,0.71306
9,2,0.70811,0.30193,0.69026,0.71288,0.30069,0.69037
9,2,0.72900,0.32392,0.72263,0.73381,0.32239,0.72272
9,2,0.62947,0.23128,0.74366,0.63305,0.22772,0.74376
9,2,0.65270,0.25035,0.77603,0.65516,0.24592,0.77611
9,2,0.38553,0.10522,0.75337,0.38500,0.10142,0.75338
9,2,0.40951,0.11179,0.78573,0.40782,0.10701,0.78575
9,2,0.30554,0.09389,0.80677,0.30164,0.08915,0.80666
9,2,0.32765,0.09525,0.83913,0.32401,0.08959,0.83896
9,2,0.13629,0.16145,0.81648,0.13085,0.15891,0.81640
9,2,0.14800,0.14840,0.84884,0.14336,0.14431,0.84873
9,2,0.10621,0.21671,0.86988,0.09974,0.21146,0.87000
9,2,0.11303,0.19949,0.90224,0.10704,0.19312,0.90239
9,2,0.12009,0.43460,0.87959,0.11593,0.43311,0.87971
9,2,0.11203,0.41028,0.91195,0.10793,0.40845,0.91207
9,2,0.15919,0.52104,0.93298,0.15568,0.52121,0.93302
9,2,0.14635,0.49627,0.96535,0.14405,0.49646,0.96532
9,2,0.34730,0.74965,0.94269,0.34484,0.75352,0.94267
9,2,0.32464,0.72965,0.97505,0.32271,0.73322,0.97506
9,2,0.43053,0.81189,0.99609,0.43076,0.81520,0.99607
9,2,0.90609,0.69376,0.72425,0.91083,0.69717,0.72439
9,2,0.82670,0.45427,0.73395,0.83116,0.45453,0.73409
9,2,0.84081,0.47896,0.76632,0.84459,0.47845,0.76639
9,2,0.76813,0.36978,0.78735,0.77132,0.36695,0.78742
9,2,0.78623,0.39348,0.81971,0.78872,0.39064,0.81978
9,2,0.54494,0.17283,0.79706,0.54473,0.16808,0.79707
9,2,0.56947,0.18812,0.82942,0.56908,0.18359,0.82944
9,2,0.45838,0.12924,0.85046,0.45604,0.12336,0.85040
9,2,0.48309,0.14005,0.88282,0.48124,0.13309,0.88274
9,2,0.23439,0.10101,0.86017,0.23048,0.09589,0.86009
9,2,0.25362,0.09710,0.89253,0.24981,0.08981,0.89249
9,2,0.17529,0.12625,0.91357,0.17080,0.11938,0.91365
9,2,0.19078,0.11724,0.94593,0.18782,0.11093,0.94605
9,2,0.09402,0.28484,0.92327,0.08910,0.28083,0.92340
9,2,0.09563,0.26423,0.95564,0.09211,0.26080,0.95570
9,2,0.10026,0.36273,0.97667,0.09828,0.36195,0.97665
9,2,0.21377,0.60652,0.98638,0.21136,0.60852,0.98638
9,2,0.89459,0.61371,0.77764,0.89793,0.61444,0.77771
9,2,0.89974,0.63727,0.81001,0.90248,0.63742,0.80997
9,2,0.86518,0.52849,0.83104,0.86800,0.52709,0.83103
9,2,0.87535,0.55314,0.86340,0.87749,0.55186,0.86340
9,2,0.69738,0.29120,0.84075,0.69862,0.28662,0.84080
9,2,0.71866,0.31284,0.87311,0.71976,0.30804,0.87314
9,2,0.61767,0.22211,0.89415,0.61778,0.21507,0.89416
9,2,0.64115,0.24069,0.92651,0.64345,0.23567,0.92645
9,2,0.37370,0.10248,0.90386,0.37083,0.09391,0.90389
9,2,0.39747,0.10832,0.93622,0.39639,0.10069,0.93629
9,2,0.29476,0.09378,0.95726,0.29296,0.08676,0.95742
9,2,0.31651,0.09439,0.98962,0.31651,0.08957,0.98976
9,2,0.13094,0.16846,0.96696,0.12858,0.16464,0.96707
9,2,0.14198,0.15476,0.99933,0.14065,0.15192,0.99935
9,2,0.90557,0.68278,0.87473,0.91066,0.68347,0.87467
9,2,0.81919,0.44198,0.88444,0.82018,0.43914,0.88446
9,2,0.83391,0.46660,0.91680,0.83720,0.46547,0.91672
9,2,0.75870,0.35811,0.93784,0.76329,0.35546,0.93777
9,2,0.77731,0.38157,0.97020,0.78387,0.38107,0.97010
9,2,0.53261,0.16564,0.94755,0.53367,0.16165,0.94758
9,2,0.55723,0.18032,0.97991,0.56017,0.17888,0.97996
9,2,0.89147,0.60176,0.92813,0.89900,0.60292,0.92807
9,2,0.89735,0.62555,0.96049,0.90572,0.62833,0.96036
9,2,0.85959,0.51612,0.98153,0.86612,0.51767,0.98146
9,2,0.68646,0.28067,0.99124,0.69129,0.27940,0.99120
9,3,0.90725,0.76713,0.00830,0.91358,0.77259,0.00847
9,3,0.91374,0.71298,0.16215,0.91968,0.71763,0.16194
9,3,0.67100,0.91183,0.08522,0.67685,0.92307,0.08499
9,3,0.86307,0.85346,0.03394,0.86941,0.86003,0.03438
9,3,0.84592,0.86962,0.12369,0.85210,0.87754,0.12395
9,3,0.89021,0.81436,0.18779,0.89570,0.81970,0.18800
9,3,0.87787,0.83500,0.27753,0.88151,0.84010,0.27753
9,3,0.23287,0.64012,0.00830,0.23311,0.64131,0.00838
9,3,0.44313,0.82653,0.04676,0.44544,0.83156,0.04651
9,3,0.54287,0.87787,0.11087,0.54689,0.88705,0.11072
9,3,0.50962,0.86307,0.20061,0.51259,0.87291,0.20028
9,3,0.75621,0.90951,0.14933,0.76362,0.92079,0.14960
9,3,0.72923,0.91297,0.23907,0.73517,0.92441,0.23913
9,3,0.80501,0.89468,0.30317,0.81000,0.90223,0.30341
9,3,0.78152,0.90340,0.39292,0.78629,0.91167,0.39303
9,3,0.90725,0.76713,0.34163,0.91142,0.77069,0.34149
9,3,0.90003,0.79169,0.43138,0.90300,0.79476,0.43113
9,3,0.91374,0.71298,0.49548,0.92042,0.71634,0.49528
9,3,0.91183,0.74083,0.58522,0.91836,0.74487,0.58497
9,3,0.14654,0.50962,0.03394,0.14415,0.50997,0.03409
9,3,0.13038,0.47630,0.12369,0.12684,0.47597,0.12379
9,3,0.31626,0.72923,0.07240,0.31825,0.73213,0.07240
9,3,0.28703,0.70076,0.16215,0.28826,0.70292,0.16209
9,3,0.37812,0.78152,0.22625,0.38029,0.78734,0.22598
9,3,0.34669,0.75621,0.31599,0.34807,0.76155,0.31559
9,3,0.60834,0.90003,0.26471,0.61318,0.91190,0.26480
9,3,0.57585,0.89021,0.35446,0.57946,0.90117,0.35443
9,3,0.67100,0.91183,0.41856,0.67641,0.92322,0.41890
9,3,0.64012,0.90725,0.50830,0.64453,0.91841,0.50849
9,3,0.84592,0.86962,0.45702,0.84954,0.87414,0.45700
9,3,0.82653,0.88340,0.54676,0.82975,0.88785,0.54659
9,3,0.87787,0.83500,0.61087,0.88066,0.83714,0.61072
9,3,0.86307,0.85346,0.70061,0.86607,0.85655,0.70035
9,3,0.17348,0.11661,0.04676,0.17026,0.11215,0.04659
9,3,0.08817,0.25917,0.08522,0.08164,0.25513,0.08497
9,3,0.09049,0.34669,0.14933,0.08407,0.34438,0.14951
9,3,0.08704,0.31626,0.23907,0.08163,0.31393,0.23919
9,3,0.18564,0.57585,0.18779,0.18579,0.57726,0.18806
9,3,0.16500,0.54287,0.27753,0.16467,0.54398,0.27784
9,3,0.23287,0.64012,0.34163,0.23452,0.64334,0.34157
