,_id,Chiral indice n,Chiral indice m,Initial atomic coordinate u,Initial atomic coordinate v,Initial atomic coordinate w',Calculated atomic coordinates u',Calculated atomic coordinates v',Calculated atomic coordinates w',Initial atomic coordinate w
4388,60be2c98e451737687210b29,8,1,0.878513,0.749272,,0.886578,0.754775,0.883696,0.883825
4389,60be2c98e451737687210b2a,8,1,0.875181,0.761653,,0.882931,0.76722,0.922579,0.922638
4390,60be2c98e451737687210b2b,8,1,0.836306,0.506199,,0.841435,0.505675,0.596488,0.596154
4391,60be2c98e451737687210b2c,8,1,0.84404,0.522746,,0.849038,0.522562,0.63523,0.634967
4392,60be2c98e451737687210b2d,8,1,0.765673,0.391758,,0.769079,0.389409,0.657971,0.657798
4393,60be2c98e451737687210b2e,8,1,0.777404,0.407745,,0.782382,0.406918,0.696635,0.696611
4394,60be2c98e451737687210b2f,8,1,0.511717,0.172763,,0.510921,0.166495,0.664777,0.664647
4395,60be2c98e451737687210b30,8,1,0.528254,0.181776,,0.528642,0.176674,0.703493,0.70346
4396,60be2c98e451737687210b31,8,1,0.397066,0.127427,,0.394767,0.12013,0.726189,0.726291
4397,60be2c98e451737687210b32,8,1,0.413113,0.131913,,0.411947,0.126092,0.764891,0.765104
4398,60be2c98e451737687210b33,8,1,0.175701,0.158468,,0.16865,0.151474,0.732917,0.73314
4399,60be2c98e451737687210b34,8,1,0.184912,0.151157,,0.178943,0.144477,0.771712,0.771953
4400,60be2c98e451737687210b35,8,1,0.128846,0.22645,,0.121594,0.221208,0.794518,0.794784
4401,60be2c98e451737687210b36,8,1,0.13356,0.21506,,0.127924,0.211219,0.833305,0.833597
4402,60be2c98e451737687210b37,8,1,0.15596,0.477254,,0.148154,0.476637,0.801341,0.801633
4403,60be2c98e451737687210b38,8,1,0.148863,0.460749,,0.141829,0.460238,0.840192,0.840446
4404,60be2c98e451737687210b39,8,1,0.222596,0.592255,,0.218002,0.593945,0.863081,0.863277
4405,60be2c98e451737687210b3a,8,1,0.21138,0.576097,,0.208637,0.57783,0.901937,0.90209
4406,60be2c98e451737687210b3b,8,1,0.471746,0.818224,,0.470805,0.824346,0.869917,0.870127
4407,60be2c98e451737687210b3c,8,1,0.455262,0.808621,,0.454786,0.814537,1.0,0.908939
4408,60be2c98e451737687210b3d,8,1,0.586887,0.868087,,0.588181,0.873754,0.931822,0.93177
4409,60be2c98e451737687210b3e,8,1,0.570679,0.86292,,0.570678,0.86675,0.970684,0.970583
4410,60be2c98e451737687210b3f,8,1,0.815088,0.848843,,0.821187,0.855491,0.938664,0.93862
4411,60be2c98e451737687210b40,8,1,0.805292,0.855508,,0.810803,0.86156,0.977561,0.977432
4412,60be2c98e451737687210b41,8,1,0.88366,0.66615,,0.890284,0.66888,0.651105,0.650948
4413,60be2c98e451737687210b42,8,1,0.88458,0.680929,,0.892079,0.684885,0.689815,0.689761
4414,60be2c98e451737687210b43,8,1,0.857584,0.555683,,0.864663,0.55722,0.712511,0.712592
4415,60be2c98e451737687210b44,8,1,0.863369,0.572013,,0.869727,0.573927,0.751245,0.751405
4416,60be2c98e451737687210b45,8,1,0.671112,0.287066,,0.67374,0.284355,0.719329,0.719442
4417,60be2c98e451737687210b46,8,1,0.685782,0.301053,,0.688763,0.298694,0.758064,0.758254
4418,60be2c98e451737687210b47,8,1,0.56114,0.201553,,0.562298,0.197825,0.780833,0.781085
4419,60be2c98e451737687210b48,8,1,0.577428,0.21228,,0.579669,0.209598,0.819598,0.819898
4420,60be2c98e451737687210b49,8,1,0.291686,0.115647,,0.288493,0.109792,0.787661,0.787935
4421,60be2c98e451737687210b4a,8,1,0.305798,0.115202,,0.303854,0.110868,0.82647,0.826748
4422,60be2c98e451737687210b4b,8,1,0.205068,0.138485,,0.201191,0.134364,0.849341,0.849579
4423,60be2c98e451737687210b4c,8,1,0.215975,0.133148,,0.212184,0.127719,0.888178,0.888391
4424,60be2c98e451737687210b4d,8,1,0.11542,0.319071,,0.108723,0.316414,0.856207,0.856428
4425,60be2c98e451737687210b4e,8,1,0.115211,0.304628,,0.110349,0.301905,0.895047,0.895241
4426,60be2c98e451737687210b4f,8,1,0.136631,0.427987,,0.13295,0.427697,0.91803,0.918072
4427,60be2c98e451737687210b50,8,1,0.131519,0.411791,,0.12578,0.410435,0.95689,0.956885
4428,60be2c98e451737687210b51,8,1,0.314218,0.698947,,0.311974,0.702741,0.924936,0.924921
4429,60be2c98e451737687210b52,8,1,0.299892,0.684592,,0.295886,0.686908,0.963779,0.963734
4430,60be2c98e451737687210b53,8,1,0.422572,0.78772,,0.420504,0.790712,0.986763,0.986565
4431,60be2c98e451737687210b54,8,1,0.694202,0.884798,,0.696534,0.889404,0.99364,0.993414
4432,60be2c98e451737687210b55,8,1,0.799302,0.440201,,0.804439,0.440132,0.774016,0.774236
4433,60be2c98e451737687210b56,8,1,0.80943,0.456611,,0.815804,0.457707,0.812791,0.813049
4434,60be2c98e451737687210b57,8,1,0.714063,0.330105,,0.718323,0.328922,0.83564,0.83588
4435,60be2c98e451737687210b58,8,1,0.727622,0.345116,,0.73306,0.342908,0.874498,0.874693
4436,60be2c98e451737687210b59,8,1,0.44566,0.142919,,0.445638,0.137434,0.842489,0.842729
4437,60be2c98e451737687210b5a,8,1,0.4621,0.14942,,0.462522,0.143661,0.881341,0.881542
4438,60be2c98e451737687210b5b,8,1,0.335075,0.116447,,0.333185,0.110526,0.904252,0.904373
4439,60be2c98e451737687210b5c,8,1,0.350185,0.118136,,0.347417,0.111178,0.94317,0.943186
4440,60be2c98e451737687210b5d,8,1,0.145013,0.193883,,0.13888,0.188161,0.911137,0.911222
4441,60be2c98e451737687210b5e,8,1,0.151732,0.184135,,0.144916,0.177985,0.950038,0.950035
4442,60be2c98e451737687210b5f,8,1,0.116931,0.276852,,0.1101,0.272904,0.972987,0.972866
4443,60be2c98e451737687210b60,8,1,0.19057,0.543389,,0.184601,0.543809,0.97988,0.979716
4444,60be2c98e451737687210b61,8,1,0.87291,0.604241,,0.881496,0.607957,0.828762,0.829031
4445,60be2c98e451737687210b62,8,1,0.876649,0.620081,,0.885369,0.623543,0.867627,0.867843
4446,60be2c98e451737687210b63,8,1,0.827949,0.48964,,0.834356,0.490183,0.890556,0.890674
4447,60be2c98e451737687210b64,8,1,0.836306,0.506199,,0.84213,0.506731,0.929491,0.929487
4448,60be2c98e451737687210b65,8,1,0.609544,0.23531,,0.612608,0.230966,0.897405,0.897524
4449,60be2c98e451737687210b66,8,1,0.625313,0.247572,,0.628171,0.242705,0.936282,0.936337
4450,60be2c98e451737687210b67,8,1,0.495159,0.164356,,0.494786,0.158759,0.959219,0.959168
4451,60be2c98e451737687210b68,8,1,0.511717,0.172763,,0.511294,0.166397,0.998139,0.99798
4452,60be2c98e451737687210b69,8,1,0.239344,0.12452,,0.233869,0.11705,0.966125,0.966017
4453,60be2c98e451737687210b6a,8,1,0.882029,0.651064,,0.889382,0.654078,0.945547,0.945469
4454,60be2c98e451737687210b6b,8,1,0.88366,0.66615,,0.889559,0.668092,0.984462,0.984282
4455,60be2c98e451737687210b6c,8,1,0.753451,0.375972,,0.758558,0.373343,0.952418,0.952318
4456,60be2c98e451737687210b6d,8,1,0.765673,0.391758,,0.770068,0.388623,0.991301,0.991131
4457,60be2c98e451737687210b6e,8,2,0.868038,0.805107,,0.880048,0.80782,0.06688,0.067216
4458,60be2c98e451737687210b6f,8,2,0.445582,0.810475,,0.457075,0.82168,0.019945,0.019597
4459,60be2c98e451737687210b70,8,2,0.700567,0.893679,,0.716241,0.905765,0.043399,0.043407
4460,60be2c98e451737687210b71,8,2,0.791515,0.87492,,0.807586,0.883923,0.091177,0.091026
4461,60be2c98e451737687210b72,8,2,0.770925,0.882851,,0.785561,0.891624,0.162355,0.162454
4462,60be2c98e451737687210b73,8,2,0.8929,0.718211,,0.899966,0.714916,0.114538,0.114835
4463,60be2c98e451737687210b74,8,2,0.889924,0.74209,,0.897013,0.739225,0.18582,0.186264
4464,60be2c98e451737687210b75,8,2,0.306888,0.700567,,0.315573,0.712057,0.043614,0.043407
4465,60be2c98e451737687210b76,8,2,0.281789,0.674689,,0.289194,0.685622,0.114944,0.114835
4466,60be2c98e451737687210b77,8,2,0.562931,0.868038,,0.57746,0.881156,0.067736,0.067216
4467,60be2c98e451737687210b78,8,2,0.533712,0.85656,,0.546573,0.868865,0.138899,0.138645
4468,60be2c98e451737687210b79,8,2,0.647834,0.889924,,0.662649,0.901937,0.186782,0.186264
4469,60be2c98e451737687210b7a,8,2,0.620152,0.884767,,0.633578,0.896266,0.257911,0.257693
4470,60be2c98e451737687210b7b,8,2,0.843088,0.838784,,0.855278,0.841761,0.210069,0.210073
4471,60be2c98e451737687210b7c,8,2,0.827698,0.852825,,0.84073,0.857495,0.281227,0.281502
4472,60be2c98e451737687210b7d,8,2,0.877458,0.785659,,0.887783,0.785624,0.329019,0.329121
4473,60be2c98e451737687210b7e,8,2,0.868038,0.805107,,0.880048,0.80782,0.400213,0.40055
4474,60be2c98e451737687210b7f,8,2,0.131962,0.194893,,0.119952,0.19218,0.06688,0.067216
4475,60be2c98e451737687210b80,8,2,0.135107,0.445582,,0.135235,0.45409,0.01937,0.019597
4476,60be2c98e451737687210b81,8,2,0.12508,0.416595,,0.123892,0.423602,0.090463,0.091026
4477,60be2c98e451737687210b82,8,2,0.177152,0.533712,,0.180679,0.543532,0.138505,0.138645
4478,60be2c98e451737687210b83,8,2,0.161216,0.504304,,0.162102,0.513937,0.209822,0.210073
4479,60be2c98e451737687210b84,8,2,0.388074,0.770925,,0.398522,0.783216,0.162806,0.162454
4480,60be2c98e451737687210b85,8,2,0.36018,0.74882,,0.369049,0.760591,0.234059,0.233883
4481,60be2c98e451737687210b86,8,2,0.474873,0.827698,,0.486423,0.839914,0.281967,0.281502
4482,60be2c98e451737687210b87,8,2,0.445582,0.810475,,0.457075,0.82168,0.353278,0.352931
4483,60be2c98e451737687210b88,8,2,0.725324,0.892257,,0.740541,0.902521,0.305553,0.305312
4484,60be2c98e451737687210b89,8,2,0.700567,0.893679,,0.716242,0.905766,0.376732,0.37674
4485,60be2c98e451737687210b8a,8,2,0.791515,0.87492,,0.807586,0.883923,0.42451,0.424359
4486,60be2c98e451737687210b8b,8,2,0.770925,0.882851,,0.785561,0.891624,0.495689,0.495788
4487,60be2c98e451737687210b8c,8,2,0.8929,0.718211,,0.899966,0.714916,0.447872,0.448169
4488,60be2c98e451737687210b8d,8,2,0.889924,0.74209,,0.897013,0.739225,0.519153,0.519597
4489,60be2c98e451737687210b8e,8,2,0.554418,0.189525,,0.542926,0.17832,0.019945,0.019597
4490,60be2c98e451737687210b8f,8,2,0.299433,0.106321,,0.283759,0.094235,0.043399,0.043407
4491,60be2c98e451737687210b90,8,2,0.208485,0.12508,,0.192414,0.116077,0.091177,0.091026
4492,60be2c98e451737687210b91,8,2,0.229075,0.117149,,0.214439,0.108376,0.162356,0.162454
4493,60be2c98e451737687210b92,8,2,0.1071,0.281789,,0.100034,0.285084,0.114539,0.114835
4494,60be2c98e451737687210b93,8,2,0.110076,0.25791,,0.102987,0.260775,0.18582,0.186264
4495,60be2c98e451737687210b94,8,2,0.11136,0.36018,,0.107708,0.366875,0.233636,0.233883
4496,60be2c98e451737687210b95,8,2,0.107743,0.333067,,0.103251,0.338172,0.304857,0.305312
4497,60be2c98e451737687210b96,8,2,0.235386,0.620152,,0.24051,0.631782,0.257715,0.257693
4498,60be2c98e451737687210b97,8,2,0.214341,0.591798,,0.21882,0.602396,0.328989,0.329121
4499,60be2c98e451737687210b98,8,2,0.306888,0.700567,,0.315573,0.712057,0.376947,0.37674
4500,60be2c98e451737687210b99,8,2,0.281789,0.674689,,0.289194,0.685623,0.448277,0.448169
4501,60be2c98e451737687210b9a,8,2,0.562931,0.868038,,0.57746,0.881156,0.401069,0.40055
4502,60be2c98e451737687210b9b,8,2,0.533712,0.85656,,0.546574,0.868866,0.472233,0.471978
4503,60be2c98e451737687210b9c,8,2,0.647834,0.889924,,0.66265,0.901937,0.520115,0.519597
4504,60be2c98e451737687210b9d,8,2,0.620152,0.884767,,0.633578,0.896266,0.591244,0.591026
4505,60be2c98e451737687210b9e,8,2,0.843088,0.838784,,0.855278,0.841761,0.543402,0.543407
4506,60be2c98e451737687210b9f,8,2,0.827698,0.852825,,0.84073,0.857494,0.61456,0.614835
4507,60be2c98e451737687210ba0,8,2,0.877458,0.785659,,0.887783,0.785624,0.662352,0.662454
4508,60be2c98e451737687210ba1,8,2,0.868038,0.805107,,0.880048,0.80782,0.733547,0.733883
4509,60be2c98e451737687210ba2,8,2,0.693112,0.299433,,0.684427,0.287943,0.043614,0.043407
4510,60be2c98e451737687210ba3,8,2,0.718211,0.325311,,0.710806,0.314378,0.114944,0.114835
4511,60be2c98e451737687210ba4,8,2,0.437069,0.131962,,0.42254,0.118844,0.067736,0.067216
4512,60be2c98e451737687210ba5,8,2,0.466288,0.14344,,0.453427,0.131134,0.1389,0.138645
4513,60be2c98e451737687210ba6,8,2,0.352166,0.110076,,0.33735,0.098063,0.186782,0.186264
4514,60be2c98e451737687210ba7,8,2,0.379848,0.115233,,0.366422,0.103734,0.257911,0.257693
4515,60be2c98e451737687210ba8,8,2,0.156912,0.161216,,0.144722,0.158239,0.210069,0.210073
4516,60be2c98e451737687210ba9,8,2,0.172302,0.147175,,0.15927,0.142506,0.281227,0.281502
4517,60be2c98e451737687210baa,8,2,0.122542,0.214341,,0.112217,0.214376,0.329019,0.329121
4518,60be2c98e451737687210bab,8,2,0.131962,0.194893,,0.119952,0.19218,0.400213,0.40055
4519,60be2c98e451737687210bac,8,2,0.135107,0.445582,,0.135235,0.45409,0.352704,0.352931
4520,60be2c98e451737687210bad,8,2,0.12508,0.416595,,0.123892,0.423603,0.423796,0.424359
4521,60be2c98e451737687210bae,8,2,0.177152,0.533712,,0.180679,0.543532,0.471839,0.471978
4522,60be2c98e451737687210baf,8,2,0.161216,0.504304,,0.162102,0.513937,0.543155,0.543407
4523,60be2c98e451737687210bb0,8,2,0.388074,0.770925,,0.398523,0.783216,0.49614,0.495788
4524,60be2c98e451737687210bb1,8,2,0.36018,0.74882,,0.369049,0.760591,0.567392,0.567216
4525,60be2c98e451737687210bb2,8,2,0.474873,0.827698,,0.486423,0.839914,0.615301,0.614835
4526,60be2c98e451737687210bb3,8,2,0.445582,0.810475,,0.457075,0.82168,0.686611,0.686264
4527,60be2c98e451737687210bb4,8,2,0.725324,0.892257,,0.740541,0.902521,0.638886,0.638645
4528,60be2c98e451737687210bb5,8,2,0.700567,0.893679,,0.716242,0.905765,0.710066,0.710073
4529,60be2c98e451737687210bb6,8,2,0.791515,0.87492,,0.807586,0.883923,0.757843,0.757693
4530,60be2c98e451737687210bb7,8,2,0.770925,0.882851,,0.785561,0.891624,0.829022,0.829121
4531,60be2c98e451737687210bb8,8,2,0.8929,0.718211,,0.899966,0.714915,0.781205,0.781502
4532,60be2c98e451737687210bb9,8,2,0.889924,0.74209,,0.897013,0.739225,0.852486,0.852931
4533,60be2c98e451737687210bba,8,2,0.864893,0.554418,,0.864765,0.54591,0.01937,0.019597
4534,60be2c98e451737687210bbb,8,2,0.87492,0.583405,,0.876108,0.576397,0.090463,0.091026
4535,60be2c98e451737687210bbc,8,2,0.822848,0.466288,,0.819321,0.456468,0.138505,0.138645
4536,60be2c98e451737687210bbd,8,2,0.838784,0.495696,,0.837898,0.486063,0.209822,0.210073
4537,60be2c98e451737687210bbe,8,2,0.611926,0.229075,,0.601478,0.216784,0.162806,0.162454
4538,60be2c98e451737687210bbf,8,2,0.63982,0.25118,,0.630951,0.239409,0.234059,0.233883
4539,60be2c98e451737687210bc0,8,2,0.525127,0.172302,,0.513577,0.160086,0.281967,0.281502
4540,60be2c98e451737687210bc1,8,2,0.554418,0.189525,,0.542925,0.17832,0.353278,0.352931
4541,60be2c98e451737687210bc2,8,2,0.274676,0.107743,,0.259459,0.097479,0.305553,0.305312
4542,60be2c98e451737687210bc3,8,2,0.299433,0.106321,,0.283758,0.094234,0.376732,0.37674
4543,60be2c98e451737687210bc4,8,2,0.208485,0.12508,,0.192414,0.116077,0.42451,0.424359
4544,60be2c98e451737687210bc5,8,2,0.229075,0.117149,,0.214439,0.108376,0.495689,0.495788
4545,60be2c98e451737687210bc6,8,2,0.1071,0.281789,,0.100034,0.285084,0.447872,0.448169
4546,60be2c98e451737687210bc7,8,2,0.110076,0.25791,,0.102987,0.260775,0.519153,0.519597
4547,60be2c98e451737687210bc8,8,2,0.11136,0.36018,,0.107708,0.366875,0.56697,0.567216
4548,60be2c98e451737687210bc9,8,2,0.107743,0.333067,,0.103251,0.338172,0.63819,0.638645
4549,60be2c98e451737687210bca,8,2,0.235386,0.620152,,0.24051,0.631782,0.591049,0.591026
4550,60be2c98e451737687210bcb,8,2,0.214341,0.591798,,0.21882,0.602396,0.662323,0.662454
4551,60be2c98e451737687210bcc,8,2,0.306888,0.700567,,0.315573,0.712057,0.710281,0.710073
4552,60be2c98e451737687210bcd,8,2,0.281789,0.674689,,0.289194,0.685622,0.78161,0.781502
4553,60be2c98e451737687210bce,8,2,0.562931,0.868038,,0.57746,0.881156,0.734403,0.733883
4554,60be2c98e451737687210bcf,8,2,0.533712,0.85656,,0.546574,0.868866,0.805566,0.805312
4555,60be2c98e451737687210bd0,8,2,0.647834,0.889924,,0.66265,0.901937,0.853448,0.852931
4556,60be2c98e451737687210bd1,8,2,0.620152,0.884767,,0.633578,0.896266,0.924577,0.924359
4557,60be2c98e451737687210bd2,8,2,0.843088,0.838784,,0.855278,0.841761,0.876735,0.87674
4558,60be2c98e451737687210bd3,8,2,0.827698,0.852825,,0.84073,0.857494,0.947893,0.948169
4559,60be2c98e451737687210bd4,8,2,0.877458,0.785659,,0.887783,0.785624,0.995685,0.995788
4560,60be2c98e451737687210bd5,8,2,0.88864,0.63982,,0.892292,0.633125,0.233636,0.233883
4561,60be2c98e451737687210bd6,8,2,0.892257,0.666933,,0.896749,0.661828,0.304857,0.305312
4562,60be2c98e451737687210bd7,8,2,0.764614,0.379848,,0.75949,0.368218,0.257715,0.257693
4563,60be2c98e451737687210bd8,8,2,0.785659,0.408202,,0.78118,0.397604,0.328989,0.329121
4564,60be2c98e451737687210bd9,8,2,0.693112,0.299433,,0.684427,0.287943,0.376947,0.37674
4565,60be2c98e451737687210bda,8,2,0.718211,0.325311,,0.710806,0.314378,0.448277,0.448169
4566,60be2c98e451737687210bdb,8,2,0.437069,0.131962,,0.42254,0.118843,0.401069,0.40055
4567,60be2c98e451737687210bdc,8,2,0.466288,0.14344,,0.453426,0.131134,0.472233,0.471978
4568,60be2c98e451737687210bdd,8,2,0.352166,0.110076,,0.33735,0.098063,0.520115,0.519597
4569,60be2c98e451737687210bde,8,2,0.379848,0.115233,,0.366422,0.103734,0.591244,0.591026
4570,60be2c98e451737687210bdf,8,2,0.156912,0.161216,,0.144722,0.158239,0.543402,0.543407
4571,60be2c98e451737687210be0,8,2,0.172302,0.147175,,0.15927,0.142506,0.61456,0.614835
4572,60be2c98e451737687210be1,8,2,0.122542,0.214341,,0.112217,0.214376,0.662352,0.662454
4573,60be2c98e451737687210be2,8,2,0.131962,0.194893,,0.119952,0.19218,0.733547,0.733883
4574,60be2c98e451737687210be3,8,2,0.135107,0.445582,,0.135235,0.45409,0.686037,0.686264
4575,60be2c98e451737687210be4,8,2,0.12508,0.416595,,0.123892,0.423602,0.75713,0.757693
4576,60be2c98e451737687210be5,8,2,0.177152,0.533712,,0.180679,0.543531,0.805172,0.805312
4577,60be2c98e451737687210be6,8,2,0.161216,0.504304,,0.162102,0.513937,0.876489,0.87674
4578,60be2c98e451737687210be7,8,2,0.388074,0.770925,,0.398522,0.783216,0.829473,0.829121
4579,60be2c98e451737687210be8,8,2,0.36018,0.74882,,0.369049,0.760591,0.900725,0.90055
4580,60be2c98e451737687210be9,8,2,0.474873,0.827698,,0.486423,0.839914,0.948634,0.948169
4581,60be2c98e451737687210bea,8,2,0.725324,0.892257,,0.740541,0.902521,0.97222,0.971978
4582,60be2c98e451737687210beb,8,2,0.864893,0.554418,,0.864765,0.54591,0.352703,0.352931
4583,60be2c98e451737687210bec,8,2,0.87492,0.583405,,0.876108,0.576398,0.423796,0.424359
4584,60be2c98e451737687210bed,8,2,0.822848,0.466288,,0.819321,0.456468,0.471839,0.471978
4585,60be2c98e451737687210bee,8,2,0.838784,0.495696,,0.837898,0.486063,0.543155,0.543407
4586,60be2c98e451737687210bef,8,2,0.611926,0.229075,,0.601477,0.216784,0.49614,0.495788
4587,60be2c98e451737687210bf0,8,2,0.63982,0.25118,,0.630951,0.239409,0.567392,0.567216
4588,60be2c98e451737687210bf1,8,2,0.525127,0.172302,,0.513577,0.160086,0.615301,0.614835
4589,60be2c98e451737687210bf2,8,2,0.554418,0.189525,,0.542925,0.17832,0.686611,0.686264
4590,60be2c98e451737687210bf3,8,2,0.274676,0.107743,,0.259459,0.097479,0.638886,0.638645
4591,60be2c98e451737687210bf4,8,2,0.299433,0.106321,,0.283759,0.094234,0.710066,0.710073
4592,60be2c98e451737687210bf5,8,2,0.208485,0.12508,,0.192414,0.116077,0.757843,0.757693
4593,60be2c98e451737687210bf6,8,2,0.229075,0.117149,,0.214439,0.108376,0.829022,0.829121
4594,60be2c98e451737687210bf7,8,2,0.1071,0.281789,,0.100034,0.285084,0.781205,0.781502
4595,60be2c98e451737687210bf8,8,2,0.110076,0.25791,,0.102987,0.260775,0.852486,0.852931
4596,60be2c98e451737687210bf9,8,2,0.11136,0.36018,,0.107708,0.366875,0.900303,0.90055
4597,60be2c98e451737687210bfa,8,2,0.107743,0.333067,,0.103251,0.338172,0.971523,0.971978
4598,60be2c98e451737687210bfb,8,2,0.235386,0.620152,,0.24051,0.631782,0.924382,0.924359
4599,60be2c98e451737687210bfc,8,2,0.214341,0.591798,,0.21882,0.602396,0.995656,0.995788
4600,60be2c98e451737687210bfd,8,2,0.88864,0.63982,,0.892292,0.633125,0.56697,0.567216
4601,60be2c98e451737687210bfe,8,2,0.892257,0.666933,,0.896749,0.661828,0.63819,0.638645
4602,60be2c98e451737687210bff,8,2,0.764614,0.379848,,0.75949,0.368218,0.591049,0.591026
4603,60be2c98e451737687210c00,8,2,0.785659,0.408202,,0.78118,0.397604,0.662323,0.662454
4604,60be2c98e451737687210c01,8,2,0.693112,0.299433,,0.684427,0.287943,0.710281,0.710073
4605,60be2c98e451737687210c02,8,2,0.718211,0.325311,,0.710806,0.314378,0.78161,0.781502
4606,60be2c98e451737687210c03,8,2,0.437069,0.131962,,0.42254,0.118844,0.734403,0.733883
4607,60be2c98e451737687210c04,8,2,0.466288,0.14344,,0.453427,0.131134,0.805566,0.805312
4608,60be2c98e451737687210c05,8,2,0.352166,0.110076,,0.33735,0.098063,0.853448,0.852931
4609,60be2c98e451737687210c06,8,2,0.379848,0.115233,,0.366422,0.103734,0.924578,0.924359
4610,60be2c98e451737687210c07,8,2,0.156912,0.161216,,0.144722,0.158239,0.876735,0.87674
4611,60be2c98e451737687210c08,8,2,0.172302,0.147175,,0.15927,0.142506,0.947893,0.948169
4612,60be2c98e451737687210c09,8,2,0.122542,0.214341,,0.112217,0.214376,0.995685,0.995788
4613,60be2c98e451737687210c0a,8,2,0.864893,0.554418,,0.864765,0.54591,0.686037,0.686264
4614,60be2c98e451737687210c0b,8,2,0.87492,0.583405,,0.876108,0.576397,0.75713,0.757693
4615,60be2c98e451737687210c0c,8,2,0.822848,0.466288,,0.819321,0.456468,0.805172,0.805312
4616,60be2c98e451737687210c0d,8,2,0.838784,0.495696,,0.837899,0.486063,0.876489,0.87674
4617,60be2c98e451737687210c0e,8,2,0.611926,0.229075,,0.601478,0.216784,0.829473,0.829121
4618,60be2c98e451737687210c0f,8,2,0.63982,0.25118,,0.630951,0.239409,0.900725,0.90055
4619,60be2c98e451737687210c10,8,2,0.525127,0.172302,,0.513577,0.160086,0.948634,0.948169
4620,60be2c98e451737687210c11,8,2,0.274676,0.107743,,0.259459,0.097479,0.97222,0.971978
4621,60be2c98e451737687210c12,8,2,0.88864,0.63982,,0.892292,0.633125,0.900303,0.90055
4622,60be2c98e451737687210c13,8,2,0.892257,0.666933,,0.896749,0.661828,0.971523,0.971978
4623,60be2c98e451737687210c14,8,2,0.764614,0.379848,,0.75949,0.368218,0.924382,0.924359
4624,60be2c98e451737687210c15,8,2,0.785659,0.408202,,0.78118,0.397604,0.995656,0.995788
4625,60be2c98e451737687210c16,8,3,0.87636,0.811977,,0.879583,0.815289,0.028794,0.0288
4626,60be2c98e451737687210c17,8,3,0.724804,0.901639,,0.72562,0.906936,0.013398,0.013336
4627,60be2c98e451737687210c18,8,3,0.80287,0.881137,,0.805163,0.885162,0.037482,0.037391
4628,60be2c98e451737687210c19,8,3,0.775711,0.891919,,0.778165,0.896673,0.070043,0.070037
